name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories
Hunter's Cafe,5.0,1,33.2912407,-83.9515915,30233,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Forest Restaurant,3.5,4,33.5447388,-84.2401123,30281,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
American Pie Pizzeria,4.0,5,33.2738756,-84.2911167,30223,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Salade', alias=u'salad')]"
Castaway Bar & Grill,3.5,5,33.6655693,-84.3391876,30288,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Salle de billard', alias=u'poolhalls'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
New China Cafeteria,4.0,4,33.6215211182415,-84.3544971942902,30297,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Falls View Restaurant,3.0,8,33.1829620585843,-84.0179443359375,30233,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
El Arroyito,4.5,4,33.616787,-84.3534164,30297,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Brixx Wood Fired Pizza,3.0,19,33.3959299,-84.592123,30269,1445310810,"[Category(name=u'Pizza', alias=u'pizza')]"
Thanh Thanh Restaurant,3.5,10,33.633302,-84.357901,30297,,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]"
Yum's Sub Shop,4.0,16,33.7225217847615,-84.3928839638829,30315,,"[Category(name=u'Sandwich', alias=u'sandwiches')]"
O Rudy's Rib Shack,4.0,5,33.205545103937,-84.0625055670189,30233,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Wing Hut and Seafood,4.0,2,33.5016261041164,-84.243573769927,30281,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
Lucky's Italian & Seafood,3.0,5,33.2952066510916,-83.9662722498178,30233,,"[Category(name=u'Restaurant Italien', alias=u'italian')]"
The Grove Bar and Grill,3.5,3,33.3533401,-84.1269608,30248,1459944901,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
The Varsity,3.5,26,33.752658,-84.392801,30606,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Just Loaf'n,3.0,58,33.744754,-84.368588,30305,1460069595,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Food Truck', alias=u'foodtrucks')]"
"Bada Bings Bourbon, Beer & Burgers",3.0,67,33.7496537820707,-84.3793622713079,30312,,"[Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Burger', alias=u'burgers')]"
ATL Wings,4.5,7,33.7385406,-84.28862,30032,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
Octane Coffee/Bar - Grant Park,3.5,213,33.746116,-84.372917,30312,,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Bar', alias=u'bars')]"
My Coffee Shop @ Eastlake,4.0,42,33.7472688406706,-84.3060021847486,30317,,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Philly Hut,5.0,1,33.4646604372324,-83.9076267976483,30016,,"[Category(name=u'Steaks au fromage', alias=u'cheesesteaks')]"
Kendall's Corner Cafe,4.0,3,33.705871,-84.3783119,30315,1442170534,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]"
Waffle House #1890,3.5,35,33.7508176,-84.3856379,30303,,"[Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Firehouse Subs,3.5,4,33.4457016,-84.323143,30250,1442038017,"[Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Fast Food', alias=u'hotdogs'), Category(name=u'Deli', alias=u'delis')]"
Yasin's Homestyle Seafood,3.5,18,33.7489013671875,-84.3880996704102,31132,,"[Category(name=u'Fast Food', alias=u'hotdogs'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
The Lunch Box,2.5,3,33.2933616638184,-83.9535751342773,30233,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Jimmy's Steak And Seafood,4.0,1,33.2912961941874,-83.9648964400439,30233,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
Fresh Treats Bistro,4.5,5,33.7389565,-84.2891541,30032,,"[Category(name=u'Steaks au fromage', alias=u'cheesesteaks')]"
Morris Restaurant & Lounge,3.5,5,33.75038,-84.31401,30317,,"[Category(name=u'Bar tabac presse et PMU', alias=u'divebars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
American deli,4.5,5,33.74477,-84.379662,30312,,"[Category(name=u'Deli', alias=u'delis')]"
Pacific Deli,3.0,2,33.4457092,-84.3241501,30228,,"[Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Salade', alias=u'salad')]"
Irish Bred,2.5,6,33.57594,-84.28098,30273,,"[Category(name=u'Restaurant', alias=u'restaurants')]"
China Lily,2.0,6,33.619873,-84.240509,30294,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
UrbanTaali,3.5,17,33.7489954,-84.3879824,,,"[Category(name=u'Food Truck', alias=u'foodtrucks'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Mic's Kitchen,5.0,1,33.5442781,-84.2338093,30281,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Pedro's Mexicabana,3.0,1,33.3541908,-84.0612488,30248,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Wings & Seafood,5.0,1,33.579221740365,-84.3839478492737,30236,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
Papa Joe's BBQ Pit,3.0,17,33.7407913,-84.2893906,30032,1442171769,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
J J Fish & Chicken,5.0,1,33.4732193070589,-84.3372253424598,30236,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Mema's Kitchen,3.0,2,33.6197774112225,-84.2459441721439,30294,,"[Category(name=u'Restaurant', alias=u'restaurants')]"
656 Sports Bar & Grille,3.0,28,33.7369804,-84.3943787,30312,,"[Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Gloria Southern Cuisine,5.0,2,33.4776268005371,-84.3387069702148,30236,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]"
Chef Anthony's Cuisine,5.0,2,33.7444267272949,-84.3685455322266,30312,,"[Category(name=u'Traiteur', alias=u'catering'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]"
Hodges Bar-B Que,3.0,20,33.7279701,-84.2807617,30032,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Big Chic,3.0,6,33.2466189343853,-84.294897839427,30224,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
King of Wings,3.0,3,33.6871752887964,-84.3106464296579,30316,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Caribbean Legacy,3.0,15,33.7524299,-84.39522,30303,1460165501,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean'), Category(name=u'Fast Food', alias=u'hotdogs'), Category(name=u'Restaurant Br\xe9silien', alias=u'brazilian')]"
C&D BBQ,4.5,2,33.6966660637755,-84.2641111090779,30034,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
My Youth Jamaican Restaurant,4.0,6,33.5745811,-84.2675476,30273,,"[Category(name=u'Sp\xe9cialit\xe9s culinaires', alias=u'gourmet')]"
Calabash Alley Caribbean Restaurant,4.5,4,33.7289579,-84.2795401,30032,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
China King Restaurant,3.5,37,33.7225418,-84.3492813,30316,1442285604,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Ryan's,3.5,5,33.269177,-84.291032,30223,1442093650,"[Category(name=u'Buffet', alias=u'buffets'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Hunter's Family Restaurant,4.0,1,33.29369,-83.97032,30233,,"[Category(name=u'Restaurant', alias=u'restaurants')]"
Juicy's Ribs,3.5,3,33.4251385388471,-84.284759759903,30228,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
China One,1.5,11,33.6165869235992,-84.2445313185453,30294,1450542401,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Marcos Pizza,3.0,4,33.5516747411201,-84.2723754209119,30281,,"[Category(name=u'Pizza', alias=u'pizza')]"
Something Special,5.0,1,33.7065811,-84.3798218,30315,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
BBQ,4.0,1,33.5537300109863,-84.2659072875977,30281,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
El Ranchero,2.0,6,33.5387103259563,-84.3657322973013,30236,1442285575,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Wing Depot,3.0,2,33.2943208515644,-83.9692092686892,30233,1442171993,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
No Mas! Cantina,3.5,489,33.7496948242188,-84.4008941650391,30313,1459990067,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Salles et espaces \xe9v\xe9nementiels', alias=u'venues')]"
Sack Daddy's Seafood,4.0,1,33.7294731140137,-84.2806930541992,30032,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]"
Big-Chic Fried Chicken,3.5,3,33.291869983077,-83.9663661271334,30233,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
The Spotted Trotter,4.5,53,33.7535408813175,-84.3353569507599,30317,,"[Category(name=u'Boucherie charcuterie', alias=u'meats')]"
Walts Grill,4.0,2,33.7152061,-84.3101044,30316,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
O'Peter St. Ann Jamaican Bakery & Restaurant,5.0,1,33.5476130069719,-84.3688661232591,30236,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Zaxbys,3.0,5,33.273975,-84.292526,30223,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
Anderson Diner,3.0,7,33.574165,-84.345901,30260,,"[Category(name=u'Diner Am\xe9ricain', alias=u'diners')]"
Charlot's Creole Cafe,4.0,8,33.7523414,-84.3953906,30303,,"[Category(name=u'Caf\xe9', alias=u'cafes')]"
One Stop Caribbean Market & Carry Out,3.0,2,33.2529028505087,-84.2875700443983,30223,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean'), Category(name=u'March\xe9s aux fruits de mer', alias=u'seafoodmarkets')]"
Louise's Cafeteria,2.5,4,33.24819,-84.25781,30223,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]"
Rock N Roll Fish and Chicken,4.0,1,33.631996,-84.357506,30297,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Fish & Chips', alias=u'fishnchips')]"
Wings & Brews,3.0,1,33.2622878998518,-84.091652110219,30233,,"[Category(name=u'Restaurant', alias=u'restaurants')]"
Grab N Go,4.0,8,33.7533755,-84.3884223,30303,,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese'), Category(name=u'Hot Dog', alias=u'hotdog'), Category(name=u'Bubble Tea', alias=u'bubbletea')]"
Georgia Peach,3.5,10,33.7524783611298,-84.3901068717241,30303,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Mama Mia's Pizzeria & Italian Grill,2.5,44,33.7493838,-84.3910174,30303,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]"
Lee's Golden Buddha,3.0,23,33.5644264221191,-84.3449172973633,30260,1442285582,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Cleveland Avenue Cafe and Grill,3.5,3,33.6808406045978,-84.3900525569916,30315,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Kevin Rathbun Steak At Turner Field,4.0,13,33.7357373535633,-84.3879228830338,30315,,"[Category(name=u'Sandwich', alias=u'sandwiches')]"
Wings N Things 2Go,2.5,7,33.7384757995605,-84.2517318725586,30032,1442200119,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
Tasty's Chicken,3.0,1,33.6214,-84.37143,30297,1456909559,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Ameri Bisto,3.0,1,33.575756,-84.281052,30273,,"[Category(name=u'Restaurant', alias=u'restaurants')]"
Atlanta South 75 Auto Travel Plaza,3.0,1,33.2070616,-84.0571279,30233,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
The Midway Pub,3.5,215,33.7393723,-84.3441696,30316,1442010027,"[Category(name=u'Pubs', alias=u'pubs')]"
City Limits Cafe,4.5,2,33.7470247596502,-84.3814332783222,30312,,"[Category(name=u'Caf\xe9', alias=u'cafes')]"
The Cigar Bar,3.0,13,33.7125015258789,-84.1677627563477,30058,,"[Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars'), Category(name=u'Bar \xe0 tapas', alias=u'tapas')]"
El Tahur,5.0,1,33.5659828186035,-84.3700485229492,30236,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Waffle House #1131,2.0,1,33.4504391,-84.3249229,30228,1442285574,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Jerk Thyme,1.0,1,33.5498466491699,-84.015251159668,30016,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Joe's Bar & Grill,4.0,2,33.7142716,-84.3106174,30316,,"[Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
AmeriBistro,3.5,6,33.6988388746977,-84.1729505360126,30038,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Caf\xe9', alias=u'cafes')]"
USA Deli,5.0,2,33.7477349,-84.3489932,30316,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Steaks au fromage', alias=u'cheesesteaks'), Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Waffle House #1670,2.0,4,33.6119931,-84.3004685,30294,1442037940,"[Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
China Kitchen,2.0,1,33.4324493,-84.1802216,30253,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Fast Food', alias=u'hotdogs')]"
Bistro 57,4.0,3,33.7559394836426,-84.3897247314453,30303,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Thai & Sushi,3.0,137,33.7412841618061,-84.3467342108488,30316,1442285604,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]"
Robert's Restaurant,2.0,10,33.7029138207436,-84.1156531870365,30058,1442264249,"[Category(name=u'Restaurant', alias=u'restaurants')]"
Da Korner Cafe,5.0,1,33.74779,-84.33284,30317,1458398103,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]"
International Bar and Grill,4.0,1,33.7125015258789,-84.1677627563477,30035,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean'), Category(name=u'Bar Lounge', alias=u'lounges')]"
Memphis BBQ Grill,1.5,4,33.476265,-84.3378448,30236,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Mudea's Soul Food,2.0,8,33.6805954,-84.228035,30034,,"[Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]"
Sandwich Buddha,5.0,1,33.7459754943848,-84.3683776855469,30306,,"[Category(name=u'Stand de nourriture', alias=u'foodstands')]"
Hollywood Hills Pub,1.5,2,33.2489051818848,-84.2647018432617,30223,,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Suppertime,3.0,1,33.6888583749533,-84.3086227029562,30316,,"[Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]"
China City,3.0,2,33.537972047925,-84.3632505834103,30236,1442285576,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Ihop,1.5,8,33.6998176574707,-84.0909118652344,30038,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Waffle House #1883,1.5,3,33.6341422,-84.289243,30294,1442107137,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Five Star Jamaican Restaurant,4.0,1,33.7230415,-84.1723938,30035,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
El Toro Loco,3.0,9,33.2183151,-84.2715225,30224,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
J.R. Crickets,1.5,6,33.7125015258789,-84.1677627563477,30058,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
Wings Factory,3.0,1,33.6848297119141,-84.1991500854492,30038,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
China Star,3.0,1,33.6356218,-84.2889433,30284,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Restaurant Forest,3.5,3,33.6173775047064,-84.3500782549381,30297,,"[Category(name=u'Restaurant', alias=u'restaurants')]"
J Buffalo's House,3.5,3,33.7275043129921,-84.2799351364374,30032,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
New China Wings,3.5,3,33.6156005859375,-84.3508911132812,30260,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Jalen's BBQ,2.0,1,33.5328216552734,-84.3654098510742,30236,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Tropical Isles Carribbean Taste,3.0,2,33.5483589,-84.4124832,30274,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]"
Farmer's Basket South Lake,3.0,2,33.5750198,-84.3518295,30260,,"[Category(name=u'Restaurant', alias=u'restaurants')]"
Little Caesars Pizza,1.0,1,33.5754470825195,-84.3029708862305,30260,1442037950,"[Category(name=u'Pizza', alias=u'pizza')]"
Atlanta Wings,3.5,2,33.7374250647052,-84.2370781302452,30032,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Soul Train,2.0,2,33.7225799560547,-84.1664886474609,30058,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
Grace's Tavern,5.0,1,33.7349843233824,-84.3945626914501,30315,,"[Category(name=u'Restaurant', alias=u'restaurants')]"
Great American Hot Dog,5.0,1,33.2952614,-83.9675903,30233,,"[Category(name=u'Fast Food', alias=u'hotdogs'), Category(name=u'Hot Dog', alias=u'hotdog')]"
Carniceria Garcia,3.0,1,33.636199,-84.359931,30297,,"[Category(name=u'Supermarch\xe9', alias=u'grocery'), Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]"
97 Estoria,3.5,128,33.751895904541,-84.3636932373047,30316,1442285604,"[Category(name=u'Pubs', alias=u'pubs')]"
Waffle House #1109,2.0,2,33.3821629,-84.3014501,30228,,"[Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
Waffle House #1077,1.0,1,33.4090596,-84.1653499,30253,1442374464,"[Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
Wing Nook,3.5,4,33.5921745300293,-83.9710388183594,30016,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
Buckshots Saloon,1.0,2,33.2565506547689,-84.2882479727268,30223,,"[Category(name=u'Salle de danse country', alias=u'countrydancehalls'), Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
J and J Bbq and Grill,4.0,1,33.5750198,-84.3518295,30260,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]"
The Tavern,1.5,10,33.5742726,-84.3715088,30236,1460112666,"[Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
Great Wall Chinese Restaurant,1.0,1,33.6865311,-84.3105469,30316,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Panther Pizza,3.5,3,33.7527110618605,-84.3857986608687,30303,,"[Category(name=u'Pizza', alias=u'pizza')]"
Wings & Things,4.0,1,33.2513542175293,-84.2867660522461,30223,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Two Amigos Mexican Grill,5.0,1,33.567024230957,-84.1431350708008,30281,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
The Great Wall Restaurant,4.0,1,33.3529961854219,-84.1212227940559,30248,1442142423,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Church's Chicken,4.0,2,33.582691192627,-84.3131866455078,30260,,"[Category(name=u'Restaurant', alias=u'restaurants')]"
Jimmys Steak and Seafood,1.0,1,33.3468867838383,-84.1213361173868,30248,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Grill', alias=u'steak')]"
Janitzo,5.0,1,33.59975,-84.37822,30297,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Glace & Yaourt glac\xe9', alias=u'icecream')]"
Steve's Taste of Mexico,5.0,1,33.7461283,-84.1407234,30058,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
El Parian Mexican Restaurant,1.5,2,33.4495295584202,-84.3254823982716,30228,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
B and B Pizza,2.0,3,33.2430499,-84.29809,30224,,"[Category(name=u'Pizza', alias=u'pizza')]"
Waffle House #722,1.5,5,33.506093,-84.2277135,30281,,"[Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
The Chicken House,4.5,3,33.622166,-84.352699,30297,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
New China Buffet,1.0,1,33.2944449037313,-83.9538053423166,30233,1442037909,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
Ranchero,3.5,2,33.4495295584202,-84.3254823982716,30228,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Jalapeno Charlie's,2.0,131,33.7518882802017,-84.3908316455078,30303,1442017258,"[Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]"
Magic Wings & BBQ,2.0,4,33.71435,-84.30541,30034,1458720934,"[Category(name=u'Restaurant', alias=u'restaurants')]"
Waffle House #1772,2.0,1,33.2473809,-84.2849943,30223,1442038039,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Diner Am\xe9ricain', alias=u'diners'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]"
755 Club At Turner Field,3.0,45,33.7347752,-84.3880049,30315,,"[Category(name=u'Salles et espaces \xe9v\xe9nementiels', alias=u'venues'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]"
Atlanta Food Truck Wednesday,3.5,3,33.7525406,-84.3901062,30303,,"[Category(name=u'Stand de nourriture', alias=u'foodstands')]"
W K Wings,3.0,5,33.6865255236626,-84.3106618523598,30316,1460004386,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]"
JR Crickets,2.5,4,33.5742722,-84.3715057,30236,1450875003,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]"
News Food Research,3.0,1,33.6814212799072,-84.2302680015564,30034,,"[Category(name=u'Restaurant', alias=u'restaurants')]"
Rolling Reuben's,3.5,2,33.753601,-84.390145,30303,,"[Category(name=u'Vendeur de rue', alias=u'streetvendors'), Category(name=u'Sandwich', alias=u'sandwiches')]"
Rockfish Grille,2.5,8,33.7212982177734,-84.3878936767578,30315,1459917133,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Caf\xe9', alias=u'cafes')]"
Ida's Downtown,3.0,6,33.7476074695587,-84.3830694258213,30303,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]"
Hail Caesar,3.5,8,33.7534605982849,-84.3880462646484,30360,,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Food Truck', alias=u'foodtrucks')]"
New China Express,2.0,4,33.7178383,-84.2149429,30035,1442037853,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]"
