name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories,City,State
The 57th Fighter Group Restaurant,3.5,163,33.8730523238995,-84.3055629730225,30341,1460575174,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Zoes Kitchen,3.5,92,33.8189181961475,-84.3878977936323,30305,1460015559,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Grec', alias=u'greek')]",Atlanta,GA
Chateau Saigon,4.0,240,33.867992,-84.301833,30345,1442019441,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]",Atlanta,GA
H&F Burger,3.0,120,33.771796979281,-84.365839910455,30308,1448271237,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
Lunch On Main Street,4.0,21,33.65783,-84.44853,30337,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
The Downwind Restaurant and Lounge,4.0,80,33.8773353493095,-84.3044564567261,30341,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
Brooklyn Cafe,4.0,79,33.9250603,-84.3834534,30328,1442285667,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Little Azio,4.0,67,33.7339139,-84.3494749,30316,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",Atlanta,GA
KR SteakBar,3.5,143,33.8176633959101,-84.3762013609024,30305,1442113919,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant Italien', alias=u'italian')]",Atlanta,GA
Bento Hut,3.5,113,33.7497612993722,-84.3784135027844,30312,1460493436,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Bubble Tea', alias=u'bubbletea')]",Atlanta,GA
Kabob Land,4.0,64,33.8426915242001,-84.3704558133305,30305,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Atlanta,GA
Farmer's Basket,4.0,21,33.8463211,-84.3626633,30326,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Cuts Steakhouse,3.5,154,33.7599264,-84.3857822,30303,1442202099,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Moon Indian Cuisine,4.0,110,33.8922356,-84.3258938,30319,1455127678,"[Category(name=u'Restaurant Indien', alias=u'indpak')]",Atlanta,GA
Little 5 Corner Tavern,3.5,160,33.765545,-84.34935,30307,1442000413,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Twelve Eighty - Inspired Dining,3.5,99,33.7891582,-84.3849351,30309,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Little Trouble,3.5,68,33.7859902531954,-84.4120101258159,30318,,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Atlanta,GA
WH Stiles Fish Camp,3.5,91,33.7728493479474,-84.3663763522598,30308,1448088298,"[Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Fish & Chips', alias=u'fishnchips')]",Atlanta,GA
Hong Kong City,4.0,39,33.8584595,-84.3096619,30345,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Atlanta,GA
JJ Fish & Chicken,4.0,30,33.7226028442383,-84.3928298950195,30315,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Jamrock Restaurant,5.0,3,33.743537902832,-84.3495101928711,30316,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]",Atlanta,GA
Basil's Restaurant & Tapas Bar,3.5,104,33.8360443115234,-84.3759536743164,30305,1457116747,"[Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Atlanta,GA
Burkhart's Pub,4.0,92,33.795083,-84.3711592,30309,,"[Category(name=u'Bar gay', alias=u'gaybars'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Pubs', alias=u'pubs')]",Atlanta,GA
285 West Soul Food Restaurant,3.5,31,33.7538201361895,-84.4740150868893,30311,,"[Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]",Atlanta,GA
Havana Restaurant,3.5,193,33.8602240140743,-84.3088245391846,30345,1460027826,"[Category(name=u'Restaurant Cubain', alias=u'cuban')]",Atlanta,GA
Sushi Bar Yu-ka,3.5,173,33.846054,-84.373978,30305,1432649850,"[Category(name=u'Sushi', alias=u'sushi')]",Atlanta,GA
Chops,4.0,406,33.840206,-84.3821347,30305,1455313791,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Grill', alias=u'steak')]",Atlanta,GA
Extreme Teriyaki Grill Express,4.5,11,33.7243102,-84.508412,30331,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Fast Food', alias=u'hotdogs')]",Atlanta,GA
Moe's Original Bar B Que,3.5,124,33.7864799,-84.398407,30318,1442081672,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Traiteur', alias=u'catering')]",Atlanta,GA
GLC Cafe,4.0,31,33.7601623535156,-84.3870239257812,30303,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Caf\xe9', alias=u'cafes')]",Atlanta,GA
The BQE Restaurant & Lounge,3.5,218,33.754601,-84.37913,30303,1460122640,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood'), Category(name=u'Bar Lounge', alias=u'lounges')]",Atlanta,GA
Mulan  Asian  Restaurant,4.0,39,33.7220416,-84.509327,30331,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Restaurant Japonais', alias=u'japanese')]",Atlanta,GA
Horseradish Grill,3.5,171,33.8727953,-84.3961816,30342,1442285695,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Dessert', alias=u'desserts')]",Atlanta,GA
Park Tavern,3.0,378,33.7819652679355,-84.3691205978394,30309,1460399836,"[Category(name=u'Salles et espaces \xe9v\xe9nementiels', alias=u'venues'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Gu's Dumplings,3.0,128,33.7567055924841,-84.3641988024076,30307,1450081598,"[Category(name=u'Restaurant du Szechuan', alias=u'szechuan')]",Atlanta,GA
SOHO Restaurant,4.0,121,33.8657920897988,-84.4667702595245,30339,1442002581,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Las Tortas Locas,4.0,70,33.9147415161133,-84.378776550293,30328,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Susis Taco Grill,4.0,35,33.7317314,-84.5673676,30331,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Zinburger Wine & Burger Bar,3.5,242,33.8479277377516,-84.3638918647601,30326,,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
D & D Barbeque & Ribs,4.0,20,33.7006302,-84.4189911,30310,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Atlanta,GA
Fred's Place,3.5,23,33.7503280639648,-84.3924102783203,30303,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
The Glenwood,3.5,113,33.7400169,-84.3461761,30316,1442004811,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Wyatt's Diner,3.5,51,33.74779,-84.33284,30317,1442374659,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood')]",Atlanta,GA
Thrive,3.5,171,33.7569394607425,-84.3923377990723,30303,1460009416,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Bar Lounge', alias=u'lounges')]",Atlanta,GA
Ali Baba,4.0,63,33.76353,-84.35095,30307,,"[Category(name=u'Restaurant Turc', alias=u'turkish'), Category(name=u'Restaurant Grec', alias=u'greek'), Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean')]",Atlanta,GA
Urban Pie,3.5,109,33.7514457702637,-84.3219528198242,30317,1459940673,"[Category(name=u'Pizza', alias=u'pizza')]",Atlanta,GA
The Luminary,3.5,111,33.7556439,-84.363761,30307,1442207932,"[Category(name=u'Restaurant Fran\xe7ais', alias=u'french')]",Atlanta,GA
Johnny Rockets,3.5,55,33.7618904,-84.3957138,30313,,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Five Guys Famous Burgers & Fries,4.0,63,33.6396370618506,-84.4307846231844,30354,,"[Category(name=u'Burger', alias=u'burgers')]",Atlanta,GA
Pho 24,3.5,262,33.8773918151855,-84.2934799194336,30341,,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]",Atlanta,GA
Palacsinta LLC,5.0,5,33.765034,-84.341576,30307,1460457841,"[Category(name=u'Stand de nourriture', alias=u'foodstands')]",Atlanta,GA
Eclipse di Luna,4.0,363,33.9285481685662,-84.3365478515625,30346,1441988486,"[Category(name=u'Bar \xe0 tapas', alias=u'tapas'), Category(name=u'Produits du monde', alias=u'ethnicmarkets')]",Atlanta,GA
Wing Ranch,4.0,84,33.8922148140195,-84.3256855744444,30319,1460399972,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]",Atlanta,GA
Red Pepper Taqueria,3.5,171,33.8426509,-84.370311,30305,1442118638,"[Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Atlanta,GA
Woo Nam Jeong Stone Bowl House,4.0,273,33.91285237835,-84.261869661976,30340,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Atlanta,GA
Mi Cocina,3.0,235,33.7833652842646,-84.38401222229,30309,1442108216,"[Category(name=u'Restaurant Tex-mex', alias=u'tex-mex'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Atlanta Grill,3.5,106,33.7586479187012,-84.3871612548828,30303,1441989891,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Embilta Café & Restaurant Ethiopian Cuisine,4.5,20,33.8128204,-84.35466,30324,,"[Category(name=u'Restaurant \xc9thiopien', alias=u'ethiopian')]",Atlanta,GA
Simply Seoul,3.5,46,33.772224,-84.366073,30308,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Atlanta,GA
Pacific Rim Bistro,3.5,116,33.762672,-84.38507,30303,1441991939,"[Category(name=u'Sushi', alias=u'sushi'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Atlanta,GA
Atlas,3.5,30,33.83985,-84.38262,30305,1460229558,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Mangos Caribbean Restaurant,3.5,135,33.7557144165039,-84.3817825317383,30303,1455132488,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]",Atlanta,GA
Fortune Cookie,3.5,205,33.8264815,-84.3326956,30329,1442374700,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Atlanta,GA
Cafe At Pharr,4.0,60,33.8402173,-84.3773922,30305,1455657581,"[Category(name=u'Caf\xe9', alias=u'cafes')]",Atlanta,GA
Big Easy Grille,3.5,84,33.81161,-84.42455,30318,1445584119,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Atlanta,GA
Another Broken Egg Cafe,3.5,199,33.8189618,-84.3884993,30321,,"[Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Piu Bello Pizzeria Restaurant,4.0,150,33.8460503,-84.37397,30305,1455415435,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Italien', alias=u'italian')]",Atlanta,GA
Taco Mac,3.5,141,33.781959,-84.354629,30306,1450081881,"[Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Cafe Highlands,3.5,16,33.7718948,-84.3526249,30306,,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Pizza Bella,4.0,70,33.8044014,-84.3361969,30306,1442105753,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Casa Vieja Restaurant,4.0,43,33.896831,-84.2851382,30340,,"[Category(name=u'Restaurant Colombien', alias=u'colombian')]",Atlanta,GA
El Rey Del Taco,3.5,319,33.8970456631336,-84.2819186300039,30340,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Food 101,3.5,174,33.8901863098145,-84.3807907104492,30342,1452812087,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Bar \xe0 Cocktails', alias=u'cocktailbars')]",Atlanta,GA
Kevin Rathbun Steak,4.0,524,33.7592481757126,-84.3638192292364,30307,,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Atlanta,GA
Cafe Sunflower Sandy Springs,4.0,163,33.9183311,-84.378891,30328,1442285659,"[Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian'), Category(name=u'Restaurant V\xe9g\xe9talien', alias=u'vegan')]",Atlanta,GA
Jamal's Buffalo Wings,4.0,68,33.7548294,-84.4032211,30314,1442285602,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings')]",Atlanta,GA
Manuel's Tavern,4.0,283,33.77082,-84.3527299,30307,1442374567,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Tin Drum Asiacafé,3.5,36,33.8283882,-84.3291321,30329,1450081361,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Atlanta,GA
Ray's,3.5,425,33.9007,-84.44084,30339,1460364019,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Burger Theory,4.0,23,33.6281273118393,-84.4522731006145,30337,,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Copeland's,3.5,195,33.877639624204,-84.455943031513,30339,1442374723,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern')]",Atlanta,GA
Farmers Basket,3.5,6,33.8787788897753,-84.4694224745035,30339,,"[Category(name=u'Restaurant', alias=u'restaurants')]",Atlanta,GA
Across the Street,3.0,260,33.7614244257719,-84.3654404056473,30312,1460517325,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
The Capital Grille,4.5,251,33.8389015197754,-84.3791046142578,30305,1460399743,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Atlanta,GA
Slice & Pint,3.5,106,33.78804,-84.32574,30307,,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Brasseur', alias=u'breweries')]",Atlanta,GA
Gekko Sushi,3.5,182,33.771687,-84.36837,30308,1460081942,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]",Atlanta,GA
P.F. Chang's,3.5,162,33.640633386601,-84.4386005401612,30320,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Sans gluten', alias=u'gluten_free'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Atlanta,GA
Vine & Tap,3.5,85,33.830734,-84.356792,30324,1442203111,"[Category(name=u'Bar \xe0 vins', alias=u'wine_bars'), Category(name=u'Assiettes et planches', alias=u'tapasmallplates')]",Atlanta,GA
Panita Thai Kitchen,3.5,207,33.7764930725098,-84.3530731201172,30306,,"[Category(name=u'Tha\xef', alias=u'thai')]",Atlanta,GA
American Roadhouse,3.5,150,33.7774582,-84.3532181,30306,1442285588,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",Atlanta,GA
Champions,3.5,26,33.6435204,-84.4576874,30337,1442103207,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Hop's Chicken,3.0,130,33.7722206,-84.3660736,30308,1447906087,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Atlanta,GA
Breadwinner Cafe & Bakery,4.0,89,33.9250679016113,-84.3834609985352,30328,1441998507,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Sandwich', alias=u'sandwiches'), Category(name=u'Caf\xe9', alias=u'cafes')]",Atlanta,GA
Midtown Tavern,3.5,96,33.769665,-84.382317,30308,,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Bar des sports', alias=u'sportsbars')]",Atlanta,GA
Land of a Thousand Hills Coffee,4.5,63,33.7932451,-84.3955038,30363,,"[Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Vins, bi\xe8res et spiritueux', alias=u'beer_and_wine')]",Atlanta,GA
The Majestic Diner,3.0,268,33.7736651,-84.3536111,30306,1441965214,"[Category(name=u'Diner Am\xe9ricain', alias=u'diners')]",Atlanta,GA
Man Chun Hong,4.0,175,33.912991,-84.26241,30340,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Atlanta,GA
Madre + Mason,3.5,24,33.7919473222981,-84.3693141604322,30324,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]",Atlanta,GA
Nino's Italian Restaurant,3.5,137,33.8098831176758,-84.3597259521484,30324,1442285626,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Bar', alias=u'bars')]",Atlanta,GA
Hudson Grille,3.0,268,33.7805935931214,-84.3843493888855,30309,1442020670,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar des sports', alias=u'sportsbars')]",Atlanta,GA
The Stackstone Grill,3.5,15,33.8451439887285,-84.307633638382,30345,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Little Thai Cuisine,4.0,134,33.924863,-84.383866,30328,1460515145,"[Category(name=u'Tha\xef', alias=u'thai')]",Atlanta,GA
Bambinelli's Italian Restaurant,3.5,150,33.8524649,-84.2585,30345,1441989890,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",Atlanta,GA
Stir It Up,3.0,86,33.7846218,-84.3847055,30309,1459152212,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean')]",Atlanta,GA
Alon's Bakery & Market,4.0,359,33.9251099,-84.3359833,30346,1441999318,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Sandwich', alias=u'sandwiches')]",Atlanta,GA
Taqueria Don Chon,4.5,8,33.6581802368164,-84.4086608886719,30354,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Atlanta,GA
Gordon Biersch,3.0,245,33.7778650435495,-84.3845102706889,30308,1442285591,"[Category(name=u'Brasseur', alias=u'breweries'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Atlanta,GA
Chef Liu,3.5,372,33.896272,-84.281322,30340,1441997779,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Vins, bi\xe8res et spiritueux', alias=u'beer_and_wine')]",Atlanta,GA
